id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes,dataset_id,dataset_name,category_id,category_name,subcategory_id,subcategory_name
anl56_authorcompany,Idea author's company,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_authorlocation,Idea author's location,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_authorname,Idea author's username,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_authorrole,Idea author's role,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_authorcompany,Idea author's company,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_authorlocation,Idea author's location,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_authorname,Idea author's username,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_authorrole,Idea author's role,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_investment,"Current investment amount of the idea, including all increases and partial closures of that idea","{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_investmentprice,The price at which the idea was invested,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_openprice,The price at which the idea was opened,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_probability,Tag giving a quantative measure of conviction,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_daily_timehorizon,Tag describing approximate time horizon for the idea,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_investment,"Current investment amount of the idea, including all increases and partial closures of that idea","{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_investmentprice,The price at which the idea was invested,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_openprice,The price at which the idea was opened,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_probability,Tag giving a quantative measure of conviction,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_authorcompany,Idea author's company,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_authorlocation,Idea author's location,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_authorname,Idea author's username,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_authorrole,Idea author's role,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_investment,"Current investment amount of the idea, including all increases and partial closures of that idea","{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_investmentprice,The price at which the idea was invested,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_openprice,The price at which the idea was opened,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_reduced_timehorizon,Tag describing approximate time horizon for the idea,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_targetprice,"The likely exit price for the idea, according to the author.","{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
anl56_timehorizon,Tag describing approximate time horizon for the idea,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
buy_position_weight,Proportion of the idea allocated to the buy side.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,0.5345,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
conviction_probability_score,Numerical value representing the likelihood of idea success.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_buy_weight,Weight assigned to the buy side in the daily idea.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,0.5345,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_closing_price,Price at which the daily trade idea was closed.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_expected_exit_price,Forecasted exit price for the daily trade idea.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_investment_denomination,Currency in which the daily investment is specified.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_sell_weight,Weight assigned to the sell side in the daily idea.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,0.5345,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
daily_target_price_currency,Currency in which the daily target price is quoted.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.6117,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
expected_exit_price_5,Forecasted price level at which the position is intended to be closed.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
investment_denomination,Currency in which the investment amount is specified.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.3302,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
main_buy_weight,Weight assigned to the buy side in the main idea.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,0.5345,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
main_closing_price,Price at which the main trade idea was closed.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
main_investment_currency,Currency in which the main investment is specified.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
main_sell_weight,Weight assigned to the sell side in the main idea.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,0.5345,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
main_target_price_currency,Currency in which the main target price is quoted.,"{'id': 'analyst56', 'name': 'Super Trade Ideas'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-crowdsourced-estimates', 'name': 'Crowdsourced Estimates'}",EUR,1,TOPCS1600,VECTOR,1.0,0.4599,0,0,1.4,[],analyst56,Super Trade Ideas,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates
